,PlatformWindows,PlatformLinux,PlatformMac,GenreIsNonGame 
11734,True,False,False,False
11735,True,False,False,False
11736,True,True,True,False
11737,True,False,False,False
11738,True,False,False,False
11739,True,False,False,False
11740,True,False,False,False
11741,True,False,False,False
11742,True,False,False,False
11743,True,False,False,False
11744,True,False,False,False
11745,True,False,False,False
11746,True,False,False,False
11747,True,False,False,False
11748,True,True,True,False
11749,True,True,True,False
11750,True,False,False,False
11751,True,False,False,False
11752,True,False,False,False
11753,True,False,False,False
11754,True,False,False,False
11755,True,False,False,False
11756,True,False,True,False
11757,True,False,False,False
11758,True,False,False,False
11759,True,False,False,False
11760,True,False,False,False
11761,True,True,True,False
11763,True,False,False,False
11764,True,False,False,False
11765,True,False,False,False
11767,True,True,True,False
11768,True,False,True,False
11769,True,False,False,False
11770,True,False,False,False
11771,True,False,False,False
11772,True,False,True,False
11773,True,False,True,False
11775,True,False,False,False
11776,True,True,True,False
11777,True,False,False,False
11778,True,False,False,False
11779,True,False,False,False
11780,True,False,False,False
11781,True,False,False,False
11782,True,False,False,False
11784,True,False,False,False
11785,True,False,False,False
11786,True,False,False,False
11787,True,False,False,False
11788,True,False,True,False
11789,True,False,False,False
11790,True,False,False,False
11791,True,False,False,False
11792,True,False,False,False
11793,True,False,False,False
11794,True,True,True,False
11795,True,True,True,False
11796,True,False,False,False
11797,True,False,True,False
11798,True,False,False,False
11799,True,False,False,False
11800,True,True,False,False
11801,True,False,True,False
11802,True,True,True,False
11803,True,False,False,False
11804,True,False,False,False
11805,True,False,False,False
11806,True,True,True,False
11807,True,False,False,False
11808,True,False,False,False
11809,True,False,True,False
11810,True,False,True,False
11811,True,True,True,False
11812,True,True,True,False
11813,True,False,True,False
11814,True,False,True,False
11815,True,False,False,False
11816,True,False,False,False
11817,True,False,False,False
11818,True,False,False,False
11819,True,True,True,False
11820,True,False,False,False
11821,True,True,True,False
11822,True,True,True,False
11823,True,True,True,False
11824,True,False,True,False
11825,True,True,True,False
11826,True,False,False,False
11827,True,False,False,False
11828,True,False,False,False
11829,True,False,False,False
11830,True,False,True,False
11831,True,False,False,False
11832,True,False,False,False
11833,True,False,False,False
11834,True,True,True,False
11835,True,False,True,False
11836,True,True,True,False
11837,True,True,True,False
11838,True,True,True,False
11839,True,False,False,False
11840,True,False,False,False
11841,True,False,False,False
11842,True,False,False,False
11843,True,True,True,False
11844,True,False,True,False
11845,True,False,True,False
11846,True,True,True,False
11847,True,False,False,False
11848,True,False,False,False
11849,True,False,True,False
11850,True,False,False,False
11851,True,False,False,False
11852,True,False,False,False
11853,True,False,False,False
11854,True,False,True,False
11855,True,False,True,False
11856,True,False,False,False
11857,True,False,False,False
11858,True,False,False,False
11859,True,True,True,False
11860,True,False,False,False
11861,True,True,True,False
11862,True,False,True,False
11863,True,False,True,False
11864,True,False,False,False
11865,True,False,False,False
11866,True,False,False,False
11867,True,False,False,False
11868,True,False,True,False
11869,True,False,False,False
11870,True,False,False,False
11871,True,False,False,False
11872,True,False,False,False
11873,True,False,False,False
11874,True,False,False,False
11875,True,False,True,False
11876,True,False,True,False
11877,True,False,False,False
11878,True,False,False,False
11879,True,False,False,False
11880,True,False,False,False
11881,True,False,False,False
11882,True,True,True,False
11883,True,False,False,False
11884,True,False,False,False
11885,True,False,False,False
11886,True,False,False,False
11887,True,False,False,False
11889,True,False,False,False
11890,True,True,True,False
11891,True,False,False,False
11892,True,False,False,False
11893,True,True,True,False
11894,True,False,False,False
11895,True,True,True,False
11897,True,False,False,False
11898,True,False,False,False
11899,True,True,True,False
11900,True,True,True,False
11901,True,False,False,False
11902,True,False,False,False
11903,True,False,False,False
11904,True,False,False,False
11905,True,False,False,False
11906,True,False,False,False
11908,True,True,True,False
11909,True,False,False,False
11910,True,False,True,False
11911,True,True,True,False
11912,True,True,True,False
11913,True,True,True,False
11914,True,False,False,False
11915,True,False,False,False
11916,True,False,False,False
11917,True,False,False,False
11918,True,False,False,False
11920,True,False,False,False
11922,True,False,False,False
11923,True,False,False,False
11924,True,False,False,False
11925,True,False,False,False
11926,True,False,False,False
11927,True,False,True,False
11928,True,False,False,False
11929,True,False,True,False
11930,True,True,True,False
11931,True,False,False,False
11933,True,False,False,False
11934,True,True,True,False
11935,True,True,True,False
11936,True,False,False,False
11937,True,False,False,False
11938,True,False,False,False
11939,True,False,False,False
